"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.12323,0.92522,-0.010268,4.4564e-22,-4.8839,-0.4656,0
0.1232,0.92584,-0.016956,-1.3491e-21,-4.8448,-0.69533,0
0.12284,0.92677,-0.023651,-1.8398e-21,-4.789,-0.92117,0
0.12215,0.92801,-0.030354,-3.5349e-21,-4.7168,-1.1418,0
0.12111,0.92957,-0.037073,-6.5708e-22,-4.6287,-1.3558,0
0.11973,0.93144,-0.043805,3.0051e-21,-4.5254,-1.5619,0
0.11798,0.93356,-0.050431,-2.9029e-21,-4.4075,-1.759,0
0.11605,0.93578,-0.057665,7.0731e-22,-4.2757,-1.9458,0
0.11284,0.93941,-0.063975,8.333e-21,-4.1311,-2.1213,0
0.13137,0.91578,-0.004391,5.9379e-21,-4.609,-0.23377,0
0.13161,0.91622,-0.012229,5.3617e-21,-4.5864,-0.46641,0
0.1314,0.91707,-0.020061,2.6271e-21,-4.5465,-0.69649,0
0.13075,0.91835,-0.027884,7.5201e-21,-4.4896,-0.9226,0
0.12965,0.92005,-0.035693,-2.4115e-22,-4.416,-1.1433,0
0.12811,0.92217,-0.043492,-1.0108e-20,-4.3262,-1.3574,0
0.1261,0.92471,-0.051276,-1.9696e-21,-4.2208,-1.5634,0
0.1236,0.92761,-0.05888,-1.7861e-21,-4.1006,-1.7602,0
0.12085,0.93067,-0.06717,-1.4654e-21,-3.9662,-1.9465,0
0.11661,0.93539,-0.07425,1.0409e-20,-3.8187,-2.1213,0
0.14052,0.90578,-0.0053597,-2.8449e-21,-4.3307,-0.23416,0
0.14065,0.90639,-0.014541,-4.7244e-22,-4.3077,-0.46717,0
0.1402,0.90756,-0.023697,1.2511e-21,-4.2671,-0.69758,0
0.13915,0.90929,-0.032817,4.0014e-21,-4.2092,-0.92394,0
0.13752,0.91158,-0.041885,5.7303e-21,-4.1342,-1.1448,0
0.1353,0.91444,-0.050895,-3.1528e-21,-4.0428,-1.3589,0
0.13247,0.91785,-0.059838,-5.4638e-22,-3.9355,-1.5649,0
0.129,0.92175,-0.068493,2.9454e-21,-3.8131,-1.7614,0
0.1252,0.9259,-0.077892,-5.1938e-21,-3.6763,-1.9472,0
0.11969,0.93194,-0.085722,1.978e-22,-3.5262,-2.1213,0
0.15043,0.89483,-0.0065142,-5.0259e-21,-4.07,-0.23453,0
0.1504,0.89567,-0.017257,-1.2114e-21,-4.0467,-0.46789,0
0.14959,0.89725,-0.027944,2.2556e-21,-4.0054,-0.69859,0
0.14802,0.89958,-0.038547,-9.5842e-21,-3.9465,-0.92519,0
0.14569,0.90264,-0.049038,-6.9362e-21,-3.8703,-1.1462,0
0.14258,0.90644,-0.059391,-6.2463e-22,-3.7774,-1.3604,0
0.13871,0.91096,-0.069595,1.5554e-21,-3.6683,-1.5662,0
0.13401,0.91613,-0.079353,9.9821e-21,-3.5438,-1.7624,0
0.12886,0.92167,-0.089878,3.7491e-21,-3.4048,-1.9479,0
0.12182,0.92931,-0.098383,-5.6965e-21,-3.2522,-2.1213,0
0.16112,0.88285,-0.0078846,6.8639e-22,-3.8259,-0.23487,0
0.16086,0.884,-0.020441,5.1338e-21,-3.8022,-0.46856,0
0.15959,0.88612,-0.032892,8.8626e-22,-3.7603,-0.69955,0
0.15733,0.88922,-0.045186,-8.8394e-22,-3.7005,-0.92637,0
0.15408,0.89327,-0.057271,-5.9403e-21,-3.6231,-1.1476,0
0.14984,0.89827,-0.069098,-1.5718e-20,-3.5287,-1.3617,0
0.14464,0.90419,-0.080643,-1.1998e-20,-3.418,-1.5674,0
0.1384,0.91095,-0.091526,6.1077e-21,-3.2916,-1.7634,0
0.1316,0.91822,-0.10314,2.2199e-22,-3.1505,-1.9484,0
0.12275,0.92774,-0.11218,-4.6046e-21,-2.9955,-2.1213,0
0.17263,0.86976,-0.0095075,1.9547e-21,-3.5972,-0.23519,0
0.17205,0.87131,-0.024167,6.5812e-21,-3.5732,-0.46918,0
0.17018,0.87414,-0.038645,2.5602e-21,-3.5307,-0.70044,0
0.16701,0.87822,-0.052854,1.1107e-20,-3.47,-0.92747,0
0.16259,0.88353,-0.066709,1.6241e-20,-3.3916,-1.1488,0
0.15693,0.89005,-0.080124,-5.2426e-21,-3.2959,-1.363,0
0.15006,0.89771,-0.093058,-2.3353e-20,-3.1835,-1.5686,0
0.14193,0.90642,-0.10505,-6.7102e-21,-3.0554,-1.7644,0
0.13311,0.9158,-0.11764,3.1784e-21,-2.9122,-1.949,0
0.12217,0.9275,-0.12699,3.0176e-21,-2.755,-2.1213,0
0.185,0.85547,-0.011423,-4.1289e-21,-3.383,-0.23549,0
0.18399,0.85755,-0.028517,-3.0178e-21,-3.3587,-0.46977,0
0.18132,0.86127,-0.045316,5.1963e-21,-3.3156,-0.70128,0
0.177,0.86661,-0.061685,2.0183e-20,-3.2542,-0.9285,0
0.17109,0.8735,-0.07749,2.826e-20,-3.1747,-1.1499,0
0.16364,0.88189,-0.092599,1.3107e-20,-3.0777,-1.3641,0
0.15474,0.89169,-0.10694,-1.3502e-20,-2.9639,-1.5697,0
0.14434,0.90274,-0.11998,-2.7973e-21,-2.8341,-1.7652,0
0.13309,0.9147,-0.13333,1.6095e-20,-2.6891,-1.9495,0
0.11984,0.92889,-0.14261,-1.063e-20,-2.5298,-2.1213,0
0.19825,0.83984,-0.013703,-2.6556e-20,-3.1824,-0.23578,0
0.19668,0.84262,-0.033623,-9.6518e-21,-3.1577,-0.47032,0
0.19297,0.84751,-0.053074,-2.1368e-21,-3.1142,-0.70206,0
0.18719,0.85445,-0.071846,-4.518e-21,-3.052,-0.92946,0
0.17943,0.86334,-0.089736,1.5212e-20,-2.9715,-1.151,0
0.16981,0.87406,-0.10655,7.9282e-21,-2.8734,-1.3652,0
0.15846,0.88647,-0.12217,2.0512e-21,-2.7582,-1.5707,0
0.14541,0.90031,-0.13608,1.6149e-20,-2.6268,-1.7661,0
0.13131,0.91534,-0.14978,-3.9115e-21,-2.4801,-1.95,0
0.11553,0.93185,-0.1586,-2.9283e-20,-2.3189,-2.1213,0
0.050813,1,0,0,-20,-2.3126,0
0.050948,0.99982,-0.00015671,-6.0717e-25,-18.683,-2.3126,0
0.050805,1,0,0,-20,-2.5172,0
0.050938,0.99983,-0.00020786,0,-18.683,-2.5172,0
0.050787,1,0,0,-20,-2.736,0
0.050918,0.99983,-0.00026185,0,-18.683,-2.736,0
0.050758,1,0,0,-20,-2.97,0
0.050886,0.99983,-0.0003183,0,-18.683,-2.97,0
0.050716,1,0,0,-20,-3.2202,0
0.05084,0.99984,-0.000377,0,-18.683,-3.2202,0
0.050658,1,0,0,-20,-3.4878,0
0.050779,0.99984,-0.00043772,-1.0317e-22,-18.683,-3.4878,0
0.050582,1,0,0,-20,-3.7739,0
0.050698,0.99985,-0.00050017,-1.28e-22,-18.683,-3.7739,0
0.050486,1,0,0,-20,-4.08,0
0.050597,0.99986,-0.00056392,1.7464e-23,-18.683,-4.08,0
0.050367,1,0,0,-20,-4.4072,0
0.050472,0.99986,-0.00062842,1.8139e-23,-18.683,-4.4072,0
0.050221,1,0,0,-20,-4.7572,0
0.05032,0.99987,-0.00069301,4.151e-22,-18.683,-4.7572,0
0.050046,1,0,0,-20,-5.1314,0
0.050137,0.99988,-0.00075684,4.9097e-22,-18.683,-5.1314,0
0.049839,1,0,0,-20,-5.5316,0
0.049922,0.99989,-0.00081892,-3.1058e-22,-18.683,-5.5316,0
0.049596,1,0,0,-20,-5.9596,0
0.04967,0.99991,-0.00087807,-5.1821e-22,-18.683,-5.9596,0
0.049316,1,0,0,-20,-6.4173,0
0.049379,0.99992,-0.00093295,-1.9109e-22,-18.683,-6.4173,0
0.048994,1,0,0,-20,-6.9068,0
0.049047,0.99993,-0.00098203,1.2962e-22,-18.683,-6.9068,0
0.04863,1,0,0,-20,-7.4302,0
0.048671,0.99995,-0.0010237,1.6552e-22,-18.683,-7.4302,0
0.048223,1,0,0,-20,-7.99,0
0.048252,0.99996,-0.001056,-1.3662e-22,-18.683,-7.99,0
0.047772,1,0,0,-20,-8.5886,0
0.047789,0.99998,-0.0010773,-1.5813e-22,-18.683,-8.5886,0
0.047279,1,0,0,-20,-9.2288,0
0.047284,1,-0.0010855,1.2023e-22,-18.683,-9.2288,0
0.046748,1,0,0,-20,-9.9134,0
0.046741,1,-0.001079,1.8473e-22,-18.683,-9.9134,0
0.046185,1,0,0,-20,-10.645,0
0.046165,1,-0.0010561,4.4978e-23,-18.683,-10.645,0
0.045598,1,0,0,-20,-11.428,0
0.045567,1,-0.0010153,-3.6215e-24,-18.683,-11.428,0
0.044997,1,0,0,-20,-12.266,0
0.044955,1.0001,-0.00095558,-4.6558e-24,-18.683,-12.266,0
0.044397,1,0,0,-20,-13.161,0
0.044347,1.0001,-0.00087624,-7.1681e-23,-18.683,-13.161,0
0.043816,1,0,0,-20,-14.119,0
0.043758,1.0001,-0.000777,-7.0694e-23,-18.683,-14.119,0
0.043276,1,0,0,-20,-15.142,0
0.043211,1.0001,-0.0006579,3.4781e-23,-18.683,-15.142,0
0.0428,1,0,0,-20,-16.237,0
0.04273,1.0001,-0.00051913,4.7843e-23,-18.683,-16.237,0
0.042419,1,0,0,-20,-17.409,0
0.042347,1.0001,-0.00036676,2.4201e-23,-18.683,-17.409,0
0.042155,1,0,0,-20,-18.661,0
0.042081,1.0001,-0.00018139,-4.3752e-23,-18.683,-18.661,0
0.041977,1.0001,0,-1.0623e-22,-18.683,-20,0
0.042053,1,0,7.223e-24,-20,-20,0
0.051394,0.99937,-0.00055232,7.5032e-24,-17.449,-2.3126,0
0.051376,0.99939,-0.00065263,5.125e-24,-17.449,-2.5172,0
0.051348,0.9994,-0.0007585,1.0734e-23,-17.449,-2.736,0
0.051306,0.99941,-0.00086894,-9.453e-24,-17.449,-2.97,0
0.051249,0.99943,-0.0009834,-5.6078e-25,-17.449,-3.2202,0
0.051174,0.99945,-0.0011014,1.9715e-23,-17.449,-3.4878,0
0.051078,0.99947,-0.0012224,-1.6493e-22,-17.449,-3.7739,0
0.050959,0.9995,-0.0013453,-1.9231e-22,-17.449,-4.08,0
0.050814,0.99953,-0.001469,1.6873e-22,-17.449,-4.4072,0
0.05064,0.99956,-0.001592,3.852e-22,-17.449,-4.7572,0
0.050433,0.9996,-0.0017127,2.5209e-22,-17.449,-5.1314,0
0.05019,0.99964,-0.001829,1.1525e-22,-17.449,-5.5316,0
0.049908,0.99968,-0.0019383,2.9878e-22,-17.449,-5.9596,0
0.049584,0.99973,-0.0020382,-3.4018e-23,-17.449,-6.4173,0
0.049217,0.99978,-0.0021254,-5.0469e-22,-17.449,-6.9068,0
0.048805,0.99983,-0.0021967,-2.1223e-22,-17.449,-7.4302,0
0.048348,0.99989,-0.0022486,1.0865e-23,-17.449,-7.99,0
0.047846,0.99994,-0.0022775,-1.3173e-24,-17.449,-8.5886,0
0.047301,1,-0.0022799,-1.3302e-24,-17.449,-9.2288,0
0.04672,1.0001,-0.0022525,-5.3744e-23,-17.449,-9.9134,0
0.046107,1.0001,-0.0021922,-6.0585e-23,-17.449,-10.645,0
0.045473,1.0002,-0.0020967,3.6297e-23,-17.449,-11.428,0
0.04483,1.0002,-0.0019641,4.0625e-23,-17.449,-12.266,0
0.044192,1.0002,-0.0017933,-3.5508e-23,-17.449,-13.161,0
0.043579,1.0003,-0.0015842,-4.4389e-23,-17.449,-14.119,0
0.043011,1.0003,-0.0013371,-5.1626e-23,-17.449,-15.142,0
0.042515,1.0003,-0.0010512,-5.9797e-23,-17.449,-16.237,0
0.042122,1.0003,-0.00074083,9.3533e-24,-17.449,-17.409,0
0.041848,1.0003,-0.00036804,-7.542e-23,-17.449,-18.661,0
0.041736,1.0004,0,-2.1154e-22,-17.449,-20,0
0.052143,0.99865,-0.0012474,-9.8516e-23,-16.293,-2.3126,0
0.052113,0.99868,-0.0013973,-5.7805e-23,-16.293,-2.5172,0
0.05207,0.99871,-0.0015553,1.5842e-22,-16.293,-2.736,0
0.052011,0.99874,-0.0017196,1.1885e-22,-16.293,-2.97,0
0.051933,0.99878,-0.001889,-3.2234e-22,-16.293,-3.2202,0
0.051835,0.99883,-0.0020629,-1.1764e-23,-16.293,-3.4878,0
0.051713,0.99888,-0.0022401,2.1625e-22,-16.293,-3.7739,0
0.051563,0.99894,-0.0024189,-6.3844e-23,-16.293,-4.08,0
0.051384,0.99901,-0.0025976,-4.9243e-23,-16.293,-4.4072,0
0.051171,0.99908,-0.0027737,-2.1808e-22,-16.293,-4.7572,0
0.050921,0.99916,-0.0029444,-1.6029e-22,-16.293,-5.1314,0
0.050631,0.99925,-0.0031065,2.3963e-22,-16.293,-5.5316,0
0.050298,0.99935,-0.0032563,5.4102e-22,-16.293,-5.9596,0
0.049919,0.99945,-0.0033894,3.5127e-22,-16.293,-6.4173,0
0.049493,0.99956,-0.0035014,-4.3601e-22,-16.293,-6.9068,0
0.04902,0.99968,-0.0035873,-4.8746e-22,-16.293,-7.4302,0
0.048498,0.9998,-0.0036421,2.2896e-22,-16.293,-7.99,0
0.047931,0.99992,-0.0036605,2.5324e-22,-16.293,-8.5886,0
0.047322,1,-0.0036377,-7.3173e-23,-16.293,-9.2288,0
0.046677,1.0002,-0.0035693,-7.6815e-23,-16.293,-9.9134,0
0.046003,1.0003,-0.0034513,5.4616e-24,-16.293,-10.645,0
0.045312,1.0004,-0.0032808,2.9387e-23,-16.293,-11.428,0
0.044616,1.0005,-0.0030559,-7.5239e-23,-16.293,-12.266,0
0.043933,1.0005,-0.0027757,-1.7451e-22,-16.293,-13.161,0
0.04328,1.0006,-0.0024404,-7.7495e-23,-16.293,-14.119,0
0.04268,1.0007,-0.0020515,-6.5356e-23,-16.293,-15.142,0
0.042158,1.0007,-0.0016063,-5.3315e-23,-16.293,-16.237,0
0.04175,1.0007,-0.0011282,1.2823e-22,-16.293,-17.409,0
0.041463,1.0008,-0.00056249,1.9294e-22,-16.293,-18.661,0
0.041343,1.0008,0,1.6481e-22,-16.293,-20,0
0.053136,0.9977,-0.0021913,-2.6784e-22,-15.211,-2.3126,0
0.053089,0.99775,-0.0023932,-2.0661e-22,-15.211,-2.5172,0
0.053025,0.99781,-0.002606,4.2885e-22,-15.211,-2.736,0
0.052941,0.99787,-0.0028264,3.284e-22,-15.211,-2.97,0
0.052836,0.99795,-0.0030526,-4.0429e-22,-15.211,-3.2202,0
0.052705,0.99803,-0.0032835,-7.2774e-23,-15.211,-3.4878,0
0.052545,0.99813,-0.0035173,1.6703e-22,-15.211,-3.7739,0
0.052353,0.99824,-0.0037516,-8.6071e-23,-15.211,-4.08,0
0.052126,0.99836,-0.0039835,1.7861e-23,-15.211,-4.4072,0
0.05186,0.99849,-0.0042096,-1.8253e-22,-15.211,-4.7572,0
0.051551,0.99863,-0.0044258,-2.419e-22,-15.211,-5.1314,0
0.051196,0.99879,-0.0046275,1.4336e-23,-15.211,-5.5316,0
0.050794,0.99896,-0.0048094,9.8077e-23,-15.211,-5.9596,0
0.05034,0.99914,-0.0049657,2.089e-22,-15.211,-6.4173,0
0.049836,0.99934,-0.0050903,-6.9692e-23,-15.211,-6.9068,0
0.04928,0.99953,-0.0051766,-2.8874e-22,-15.211,-7.4302,0
0.048674,0.99974,-0.0052181,4.2133e-22,-15.211,-7.99,0
0.048022,0.99994,-0.0052083,5.0287e-22,-15.211,-8.5886,0
0.047328,1.0001,-0.0051414,-1.6924e-22,-15.211,-9.2288,0
0.046601,1.0003,-0.0050122,-2.4605e-22,-15.211,-9.9134,0
0.045849,1.0005,-0.0048166,4.4799e-23,-15.211,-10.645,0
0.045086,1.0007,-0.0045517,2.011e-22,-15.211,-11.428,0
0.044325,1.0008,-0.0042159,-9.0903e-23,-15.211,-12.266,0
0.043585,1.001,-0.0038093,-1.2822e-22,-15.211,-13.161,0
0.042884,1.0011,-0.0033332,1.9296e-23,-15.211,-14.119,0
0.042246,1.0012,-0.0027907,-7.4514e-23,-15.211,-15.142,0
0.041694,1.0012,-0.0021765,1.1097e-22,-15.211,-16.237,0
0.041266,1.0013,-0.0015235,6.73e-23,-15.211,-17.409,0
0.040966,1.0013,-0.00076117,5.4722e-23,-15.211,-18.661,0
0.040839,1.0013,0,2.4102e-22,-15.211,-20,0
0.054366,0.99654,-0.0032989,-1.6024e-22,-14.197,-2.3126,0
0.054295,0.99662,-0.0035578,-2.7235e-22,-14.197,-2.5172,0
0.054203,0.99672,-0.0038306,1.436e-22,-14.197,-2.736,0
0.054086,0.99682,-0.0041116,2.8111e-22,-14.197,-2.97,0
0.053942,0.99694,-0.0043987,-5.4602e-24,-14.197,-3.2202,0
0.053767,0.99708,-0.0046902,-4.2803e-23,-14.197,-3.4878,0
0.053558,0.99723,-0.0049833,-2.4486e-22,-14.197,-3.7739,0
0.05331,0.9974,-0.0052747,-2.9246e-22,-14.197,-4.08,0
0.05302,0.99759,-0.0055603,1.8036e-22,-14.197,-4.4072,0
0.052685,0.9978,-0.0058353,3.5834e-22,-14.197,-4.7572,0
0.052299,0.99803,-0.0060943,-1.7468e-23,-14.197,-5.1314,0
0.051862,0.99828,-0.006331,8.3915e-24,-14.197,-5.5316,0
0.05137,0.99855,-0.0065385,3.131e-22,-14.197,-5.9596,0
0.050822,0.99883,-0.0067094,-2.1788e-22,-14.197,-6.4173,0
0.050219,0.99912,-0.0068357,-3.788e-22,-14.197,-6.9068,0
0.049561,0.99942,-0.0069096,-1.4776e-23,-14.197,-7.4302,0
0.048852,0.99973,-0.0069233,2.0358e-22,-14.197,-7.99,0
0.048096,1,-0.0068693,2.4832e-22,-14.197,-8.5886,0
0.047302,1.0003,-0.0067413,-8.3246e-24,-14.197,-9.2288,0
0.046478,1.0006,-0.0065339,-7.8988e-23,-14.197,-9.9134,0
0.045636,1.0009,-0.0062433,-8.6198e-24,-14.197,-10.645,0
0.044791,1.0011,-0.0058676,1.1295e-22,-14.197,-11.428,0
0.043957,1.0013,-0.0054063,9.2408e-23,-14.197,-12.266,0
0.043154,1.0015,-0.0048608,1.1576e-22,-14.197,-13.161,0
0.042402,1.0017,-0.0042338,-5.9089e-23,-14.197,-14.119,0
0.041724,1.0018,-0.0035309,-5.5395e-23,-14.197,-15.142,0
0.04114,1.0019,-0.002744,2.885e-22,-14.197,-16.237,0
0.040691,1.0019,-0.0019142,-2.0583e-22,-14.197,-17.409,0
0.040379,1.002,-0.00095759,-3.9842e-22,-14.197,-18.661,0
0.040245,1.002,0,-5.709e-24,-14.197,-20,0
0.05584,0.99516,-0.0044943,0,-13.247,-2.3126,0
0.055737,0.99528,-0.0048178,-1.2711e-22,-13.247,-2.5172,0
0.055607,0.99543,-0.0051576,8.9496e-23,-13.247,-2.736,0
0.055446,0.99559,-0.0055061,2.4229e-22,-13.247,-2.97,0
0.055252,0.99577,-0.0058603,-2.742e-22,-13.247,-3.2202,0
0.055021,0.99597,-0.0062177,1.4306e-22,-13.247,-3.4878,0
0.054747,0.9962,-0.0065745,5.0346e-22,-13.247,-3.7739,0
0.054427,0.99645,-0.0069262,-5.1664e-22,-13.247,-4.08,0
0.054057,0.99674,-0.0072673,-5.7803e-22,-13.247,-4.4072,0
0.053632,0.99704,-0.0075914,1.3678e-22,-13.247,-4.7572,0
0.053151,0.99738,-0.0078913,5.369e-23,-13.247,-5.1314,0
0.05261,0.99774,-0.0081592,-4.8211e-23,-13.247,-5.5316,0
0.052008,0.99812,-0.0083862,4.8527e-22,-13.247,-5.9596,0
0.051345,0.99852,-0.0085633,2.2616e-22,-13.247,-6.4173,0
0.050622,0.99894,-0.0086811,-4.8712e-22,-13.247,-6.9068,0
0.049842,0.99937,-0.0087304,-2.6164e-22,-13.247,-7.4302,0
0.049011,0.9998,-0.0087023,0,-13.247,-7.99,0
0.048136,1.0002,-0.0085891,-1.672e-24,-13.247,-8.5886,0
0.047226,1.0006,-0.0083844,8.5047e-23,-13.247,-9.2288,0
0.046294,1.001,-0.0080833,1.6471e-22,-13.247,-9.9134,0
0.045353,1.0014,-0.0076834,1.8449e-22,-13.247,-10.645,0
0.044418,1.0017,-0.0071839,3.7073e-23,-13.247,-11.428,0
0.043508,1.002,-0.0065864,-7.2102e-23,-13.247,-12.266,0
0.042641,1.0022,-0.0058943,-1.0665e-22,-13.247,-13.161,0
0.041837,1.0024,-0.0051115,-1.5238e-22,-13.247,-14.119,0
0.041119,1.0025,-0.0042471,5.3373e-23,-13.247,-15.142,0
0.040505,1.0026,-0.0032896,1.4077e-22,-13.247,-16.237,0
0.040038,1.0027,-0.0022876,-9.8225e-23,-13.247,-17.409,0
0.039714,1.0027,-0.0011452,-1.3406e-22,-13.247,-18.661,0
0.039574,1.0028,0,2.1739e-23,-13.247,-20,0
0.05756,0.99355,-0.0057353,-9.5418e-23,-12.357,-2.3126,0
0.057416,0.99373,-0.0061325,0,-12.357,-2.5172,0
0.057237,0.99394,-0.0065482,8.3581e-22,-12.357,-2.736,0
0.05702,0.99417,-0.0069723,1.0135e-21,-12.357,-2.97,0
0.056761,0.99443,-0.0074011,-9.2006e-22,-12.357,-3.2202,0
0.056457,0.99472,-0.007831,-9.6471e-22,-12.357,-3.4878,0
0.056101,0.99504,-0.008257,4.3941e-22,-12.357,-3.7739,0
0.05569,0.9954,-0.0086727,1.4397e-22,-12.357,-4.08,0
0.055219,0.99579,-0.0090713,-3.3443e-22,-12.357,-4.4072,0
0.054685,0.99622,-0.0094444,-1.7314e-22,-12.357,-4.7572,0
0.054086,0.99668,-0.0097831,5.8084e-23,-12.357,-5.1314,0
0.053419,0.99718,-0.010077,1.5648e-22,-12.357,-5.5316,0
0.052684,0.9977,-0.010317,4.2999e-22,-12.357,-5.9596,0
0.051883,0.99825,-0.010491,2.3405e-22,-12.357,-6.4173,0
0.05102,0.99881,-0.010588,-3.5335e-22,-12.357,-6.9068,0
0.050099,0.99938,-0.0106,-2.5488e-22,-12.357,-7.4302,0
0.04913,0.99994,-0.010515,-1.4205e-24,-12.357,-7.99,0
0.04812,1.0005,-0.010327,-1.7831e-24,-12.357,-8.5886,0
0.047084,1.001,-0.01003,0,-12.357,-9.2288,0
0.046035,1.0015,-0.0096214,7.5311e-23,-12.357,-9.9134,0
0.044989,1.002,-0.0090992,1.5422e-22,-12.357,-10.645,0
0.043963,1.0024,-0.0084655,-5.795e-23,-12.357,-11.428,0
0.042975,1.0027,-0.0077244,-3.5668e-22,-12.357,-12.266,0
0.042046,1.003,-0.0068816,-2.7625e-22,-12.357,-13.161,0
0.041192,1.0032,-0.0059426,9.728e-23,-12.357,-14.119,0
0.040439,1.0034,-0.0049197,1.3467e-22,-12.357,-15.142,0
0.0398,1.0035,-0.0037986,-6.2812e-23,-12.357,-16.237,0
0.039317,1.0035,-0.0026337,2.2951e-22,-12.357,-17.409,0
0.038985,1.0036,-0.001319,5.2269e-22,-12.357,-18.661,0
0.03884,1.0036,0,4.984e-22,-12.357,-20,0
0.05953,0.99171,-0.007019,9.2728e-23,-11.524,-2.3126,0
0.059332,0.99197,-0.0075005,3.4181e-22,-11.524,-2.5172,0
0.05909,0.99225,-0.0080021,5.5566e-22,-11.524,-2.736,0
0.058801,0.99257,-0.0085112,2.3413e-22,-11.524,-2.97,0
0.058461,0.99292,-0.0090228,-2.4648e-22,-11.524,-3.2202,0
0.058064,0.99332,-0.0095321,-5.7159e-22,-11.524,-3.4878,0
0.057606,0.99376,-0.010032,-1.05e-22,-11.524,-3.7739,0
0.057082,0.99424,-0.010515,6.0336e-22,-11.524,-4.08,0
0.056488,0.99477,-0.010972,3.5388e-22,-11.524,-4.4072,0
0.05582,0.99535,-0.011393,-3.2801e-22,-11.524,-4.7572,0
0.055078,0.99597,-0.011766,2.0218e-22,-11.524,-5.1314,0
0.054261,0.99662,-0.012079,5.3683e-22,-11.524,-5.5316,0
0.053371,0.99731,-0.012321,-6.5347e-22,-11.524,-5.9596,0
0.05241,0.99802,-0.01248,-4.3331e-22,-11.524,-6.4173,0
0.051387,0.99875,-0.012542,4.8399e-22,-11.524,-6.9068,0
0.050308,0.99947,-0.012499,-2.6288e-23,-11.524,-7.4302,0
0.049184,1.0002,-0.012341,-2.4895e-22,-11.524,-7.99,0
0.04803,1.0009,-0.012061,1.7871e-22,-11.524,-8.5886,0
0.046859,1.0015,-0.011656,1.972e-22,-11.524,-9.2288,0
0.045688,1.0021,-0.011124,3.2567e-23,-11.524,-9.9134,0
0.044536,1.0027,-0.010467,-1.0193e-22,-11.524,-10.645,0
0.04342,1.0031,-0.0096904,-2.5215e-22,-11.524,-11.428,0
0.042359,1.0035,-0.0088001,-1.5304e-22,-11.524,-12.266,0
0.041372,1.0038,-0.0078049,1.6424e-22,-11.524,-13.161,0
0.040477,1.0041,-0.0067121,2.4837e-22,-11.524,-14.119,0
0.039694,1.0043,-0.0055369,-2.4174e-23,-11.524,-15.142,0
0.039035,1.0044,-0.0042621,-6.9589e-23,-11.524,-16.237,0
0.038542,1.0044,-0.0029468,1.2487e-22,-11.524,-17.409,0
0.038204,1.0045,-0.0014762,7.8882e-22,-11.524,-18.661,0
0.038056,1.0045,0,1.3449e-21,-11.524,-20,0
0.061755,0.98963,-0.0083783,-5.4901e-22,-10.744,-2.3126,0
0.061487,0.98998,-0.0089553,-5.2656e-22,-10.744,-2.5172,0
0.061165,0.99036,-0.0095537,7.7219e-22,-10.744,-2.736,0
0.060785,0.99078,-0.010158,3.3812e-22,-10.744,-2.97,0
0.060343,0.99125,-0.01076,2.7513e-22,-10.744,-3.2202,0
0.059832,0.99178,-0.011355,-8.8015e-23,-10.744,-3.4878,0
0.059247,0.99237,-0.011933,-6.6476e-22,-10.744,-3.7739,0
0.058584,0.99301,-0.012484,-3.663e-22,-10.744,-4.08,0
0.05784,0.9937,-0.012998,-4.2227e-22,-10.744,-4.4072,0
0.057012,0.99445,-0.013461,4.4023e-22,-10.744,-4.7572,0
0.056101,0.99525,-0.01386,1.0623e-21,-10.744,-5.1314,0
0.055108,0.99609,-0.014181,1.0364e-21,-10.744,-5.5316,0
0.054037,0.99697,-0.014411,-4.0055e-22,-10.744,-5.9596,0
0.052896,0.99786,-0.014537,-1.6323e-21,-10.744,-6.4173,0
0.051693,0.99877,-0.014546,-3.7681e-22,-10.744,-6.9068,0
0.05044,0.99967,-0.014428,7.5284e-22,-10.744,-7.4302,0
0.049151,1.0005,-0.014175,3.52e-22,-10.744,-7.99,0
0.047844,1.0014,-0.013784,-3.0651e-23,-10.744,-8.5886,0
0.046535,1.0022,-0.013252,5.8728e-22,-10.744,-9.2288,0
0.045243,1.0029,-0.012581,4.3912e-22,-10.744,-9.9134,0
0.043988,1.0035,-0.011777,-3.2868e-22,-10.744,-10.645,0
0.042789,1.004,-0.010848,-1.2619e-22,-10.744,-11.428,0
0.041662,1.0044,-0.0098039,3.1727e-22,-10.744,-12.266,0
0.040626,1.0048,-0.0086563,3.2842e-22,-10.744,-13.161,0
0.039697,1.005,-0.0074135,9.2274e-24,-10.744,-14.119,0
0.038893,1.0052,-0.0060938,-1.6113e-22,-10.744,-15.142,0
0.038223,1.0053,-0.0046767,-5.7016e-23,-10.744,-16.237,0
0.037725,1.0054,-0.0032245,3.5844e-22,-10.744,-17.409,0
0.037386,1.0054,-0.0016155,4.6358e-22,-10.744,-18.661,0
0.037236,1.0054,0,1.5593e-22,-10.744,-20,0
0.06424,0.9873,-0.0098714,-7.5933e-22,-10.013,-2.3126,0
0.063884,0.98776,-0.010556,-1.2738e-21,-10.013,-2.5172,0
0.06346,0.98826,-0.011262,8.4349e-23,-10.013,-2.736,0
0.062966,0.98881,-0.01197,4.5747e-22,-10.013,-2.97,0
0.062396,0.98944,-0.01267,9.8693e-22,-10.013,-3.2202,0
0.061743,0.99012,-0.013354,7.5884e-22,-10.013,-3.4878,0
